Date,Username,Rating,Review Text,Cleaned Review Text,Normalized Review Text,tokenize,Stopword Removal,Stemming Data
10/10/2025 11:07,Muchamad Furqon,5,keren si ini aplikasi untuk saham sangat mudah untuk memulai saham untuk pemula good job teruskan,keren si ini aplikasi untuk saham sangat mudah untuk memulai saham untuk pemula good job teruskan,keren sih ini aplikasi untuk saham sangat mudah untuk memulai saham untuk pemula good job teruskan,"['keren', 'sih', 'ini', 'aplikasi', 'untuk', 'saham', 'sangat', 'mudah', 'untuk', 'memulai', 'saham', 'untuk', 'pemula', 'good', 'job', 'teruskan']","['keren', 'sih', 'aplikasi', 'saham', 'mudah', 'saham', 'pemula', 'good', 'job', 'teruskan']",keren sih aplikasi saham mudah saham mula good job terus
10/10/2025 10:01,Donna Cindy,5,terdepan dan selalu cuan 🤗,terdepan dan selalu cuan ,terdepan dan selalu cuan,"['terdepan', 'dan', 'selalu', 'cuan']","['terdepan', 'cuan']",depan cuan
10/10/2025 9:52,Johan Tirta,5,terpercaya dan aman 💫💫,terpercaya dan aman ,terpercaya dan aman,"['terpercaya', 'dan', 'aman']","['terpercaya', 'aman']",percaya aman
10/10/2025 8:50,Yusuf Azhari,5,aplikasi yang sat set gada ribet ribetnya sama sekali sangat memudahkan bagi orang yang mau trading,aplikasi yang sat set gada ribet ribetnya sama sekali sangat memudahkan bagi orang yang mau trading,aplikasi yang sat set tidak ada ribet ribetnya sama sekali sangat memudahkan bagi orang yang mau trading,"['aplikasi', 'yang', 'sat', 'set', 'tidak', 'ada', 'ribet', 'ribetnya', 'sama', 'sekali', 'sangat', 'memudahkan', 'bagi', 'orang', 'yang', 'mau', 'trading']","['aplikasi', 'sat', 'set', 'ribet', 'ribetnya', 'memudahkan', 'orang', 'trading']",aplikasi sat set ribet ribetnya mudah orang trading
10/10/2025 8:41,prihar dwikko,3,"deposit saja cepat masuknya dijam kerja(Rekening Pribadi Ke RDN) , kenapa penarikan dananya dijam kerja lama banget masuknya, padahal dana lagi dibutuhkan (RDN ke Rekening Pribadi) #URGENT#",deposit saja cepat masuknya dijam kerjarekening pribadi ke rdn  kenapa penarikan dananya dijam kerja lama banget masuknya padahal dana lagi dibutuhkan rdn ke rekening pribadi urgent,deposit saja cepat masuknya dijam kerjarekening pribadi ke rdn kenapa penarikan dananya dijam kerja lama banget masuknya padahal dana lagi dibutuhkan rdn ke rekening pribadi urgent,"['deposit', 'saja', 'cepat', 'masuknya', 'dijam', 'kerjarekening', 'pribadi', 'ke', 'rdn', 'kenapa', 'penarikan', 'dananya', 'dijam', 'kerja', 'lama', 'banget', 'masuknya', 'padahal', 'dana', 'lagi', 'dibutuhkan', 'rdn', 'ke', 'rekening', 'pribadi', 'urgent']","['deposit', 'cepat', 'masuknya', 'dijam', 'kerjarekening', 'pribadi', 'rdn', 'penarikan', 'dananya', 'dijam', 'kerja', 'banget', 'masuknya', 'dana', 'dibutuhkan', 'rdn', 'rekening', 'pribadi', 'urgent']",deposit cepat masuk jam kerjarekening pribadi rdn tari dana jam kerja banget masuk dana butuh rdn rekening pribadi urgent
10/10/2025 8:06,Fendi Treading,5,Wokey,wokey,wokey,['wokey'],['wokey'],wokey
10/10/2025 8:01,Thuniz Rainhardt,5,"Beneran Ajaib, kayak piara tuyul Rekomendasi banget, Aplikasi ini ramah buat pemula ya guys, boleh dicoba buat mengelola dana nganggur., asal teliti sebelum membeli. Aplikasinya lengkap banget, support sistem juga mempuni. Terimakasih Ajaib 👍",beneran ajaib kayak piara tuyul rekomendasi banget aplikasi ini ramah buat pemula ya guys boleh dicoba buat mengelola dana nganggur asal teliti sebelum membeli aplikasinya lengkap banget support sistem juga mempuni terimakasih ajaib ,benaran ajaib kayak piara tuyul rekomendasi banget aplikasi ini ramah buat pemula ya guys boleh dicoba buat mengelola dana nganggur asal teliti sebelum membeli aplikasinya lengkap banget support sistem juga mempuni terimakasih ajaib,"['benaran', 'ajaib', 'kayak', 'piara', 'tuyul', 'rekomendasi', 'banget', 'aplikasi', 'ini', 'ramah', 'buat', 'pemula', 'ya', 'guys', 'boleh', 'dicoba', 'buat', 'mengelola', 'dana', 'nganggur', 'asal', 'teliti', 'sebelum', 'membeli', 'aplikasinya', 'lengkap', 'banget', 'support', 'sistem', 'juga', 'mempuni', 'terimakasih', 'ajaib']","['benaran', 'ajaib', 'kayak', 'piara', 'tuyul', 'rekomendasi', 'banget', 'aplikasi', 'ramah', 'pemula', 'ya', 'guys', 'dicoba', 'mengelola', 'dana', 'nganggur', 'teliti', 'membeli', 'aplikasinya', 'lengkap', 'banget', 'support', 'sistem', 'mempuni', 'terimakasih', 'ajaib']",benar ajaib kayak piara tuyul rekomendasi banget aplikasi ramah mula ya guys coba kelola dana nganggur teliti beli aplikasi lengkap banget support sistem pun terimakasih ajaib
10/10/2025 6:52,Riu Ataqi,1,"tranksaksi semakin lama untuk penarikan dana dan deposit masih ada yang nyangkut dan customer servis jika ada masalah lama balasnya , pelanyanan dab servis kurang oke",tranksaksi semakin lama untuk penarikan dana dan deposit masih ada yang nyangkut dan customer servis jika ada masalah lama balasnya  pelanyanan dab servis kurang oke,tranksaksi semakin lama untuk penarikan dana dan deposit masih ada yang nyangkut dan customer servis jika ada masalah lama balasnya pelanyanan dab servis kurang oke,"['tranksaksi', 'semakin', 'lama', 'untuk', 'penarikan', 'dana', 'dan', 'deposit', 'masih', 'ada', 'yang', 'nyangkut', 'dan', 'customer', 'servis', 'jika', 'ada', 'masalah', 'lama', 'balasnya', 'pelanyanan', 'dab', 'servis', 'kurang', 'oke']","['tranksaksi', 'penarikan', 'dana', 'deposit', 'nyangkut', 'customer', 'servis', 'balasnya', 'pelanyanan', 'dab', 'servis', 'oke']",tranksaksi tari dana deposit nyangkut customer servis balas pelanyanan dab servis oke
10/10/2025 6:47,Mochamad Rico Maulana,1,"Ini sebelumnya mohon maaf, dan sedikit masukan, ajaib ini sistem deposit dan withdrawal nya jelek, tidak seperti aplikasi stockbit, pintu, dan indo dax, padahal transaksi masih jam kerja, ini saya komen, saat ini tanggal 10 oktober 2025 jam 13.45 tapi deposit dan withdrawal dilakukan sebelum jam 12 siang, tapi masih proses, mohon lah sistem perbankan nya di optimalkan lagi, agar nasabah merasa nyaman melakukan investasi di platform ajaib ini. Terima kasih.",ini sebelumnya mohon maaf dan sedikit masukan ajaib ini sistem deposit dan withdrawal nya jelek tidak seperti aplikasi stockbit pintu dan indo dax padahal transaksi masih jam kerja ini saya komen saat ini tanggal  oktober  jam  tapi deposit dan withdrawal dilakukan sebelum jam  siang tapi masih proses mohon lah sistem perbankan nya di optimalkan lagi agar nasabah merasa nyaman melakukan investasi di platform ajaib ini terima kasih,ini sebelumnya mohon maaf dan sedikit masukan ajaib ini sistem deposit dan withdrawal ya jelek tidak seperti aplikasi stockbit pintu dan indonesia dax padahal transaksi masih jam kerja ini saya komen saat ini tanggal oktober jam tapi deposit dan withdrawal dilakukan sebelum jam siang tapi masih proses mohon lah sistem perbankan ya di optimalkan lagi agar nasabah merasa nyaman melakukan investasi di platform ajaib ini terima kasih,"['ini', 'sebelumnya', 'mohon', 'maaf', 'dan', 'sedikit', 'masukan', 'ajaib', 'ini', 'sistem', 'deposit', 'dan', 'withdrawal', 'ya', 'jelek', 'tidak', 'seperti', 'aplikasi', 'stockbit', 'pintu', 'dan', 'indonesia', 'dax', 'padahal', 'transaksi', 'masih', 'jam', 'kerja', 'ini', 'saya', 'komen', 'saat', 'ini', 'tanggal', 'oktober', 'jam', 'tapi', 'deposit', 'dan', 'withdrawal', 'dilakukan', 'sebelum', 'jam', 'siang', 'tapi', 'masih', 'proses', 'mohon', 'lah', 'sistem', 'perbankan', 'ya', 'di', 'optimalkan', 'lagi', 'agar', 'nasabah', 'merasa', 'nyaman', 'melakukan', 'investasi', 'di', 'platform', 'ajaib', 'ini', 'terima', 'kasih']","['mohon', 'maaf', 'masukan', 'ajaib', 'sistem', 'deposit', 'withdrawal', 'ya', 'jelek', 'aplikasi', 'stockbit', 'pintu', 'indonesia', 'dax', 'transaksi', 'jam', 'kerja', 'komen', 'tanggal', 'oktober', 'jam', 'deposit', 'withdrawal', 'jam', 'siang', 'proses', 'mohon', 'sistem', 'perbankan', 'ya', 'optimalkan', 'nasabah', 'nyaman', 'investasi', 'platform', 'ajaib', 'terima', 'kasih']",mohon maaf masuk ajaib sistem deposit withdrawal ya jelek aplikasi stockbit pintu indonesia dax transaksi jam kerja komen tanggal oktober jam deposit withdrawal jam siang proses mohon sistem perban ya optimal nasabah nyaman investasi platform ajaib terima kasih
10/10/2025 5:55,ERVAN AZA,3,saya suka ajaib yang dulu serba sat set sekarang mah apa apa kudu nunggu peroses Mulu bosen nungguin nya ga langsung instan,saya suka ajaib yang dulu serba sat set sekarang mah apa apa kudu nunggu peroses mulu bosen nungguin nya ga langsung instan,saya suka ajaib yang dulu serba sat set sekarang mah apa apa kudu menunggu peroses mulu bosan menunggu ya tidak langsung instan,"['saya', 'suka', 'ajaib', 'yang', 'dulu', 'serba', 'sat', 'set', 'sekarang', 'mah', 'apa', 'apa', 'kudu', 'menunggu', 'peroses', 'mulu', 'bosan', 'menunggu', 'ya', 'tidak', 'langsung', 'instan']","['suka', 'ajaib', 'serba', 'sat', 'set', 'mah', 'kudu', 'menunggu', 'peroses', 'mulu', 'bosan', 'menunggu', 'ya', 'langsung', 'instan']",suka ajaib serba sat set mah kudu tunggu peroses mulu bosan tunggu ya langsung instan
10/10/2025 5:31,Maria Britney,5,ikut IPO EMAS keknya bakal untung nih. pengalaman beli di Ajaib gampang banget ngak ribet.,ikut ipo emas keknya bakal untung nih pengalaman beli di ajaib gampang banget ngak ribet,ikut ipo emas kayaknya bakal untung nih pengalaman beli di ajaib gampang banget tidak ribet,"['ikut', 'ipo', 'emas', 'kayaknya', 'bakal', 'untung', 'nih', 'pengalaman', 'beli', 'di', 'ajaib', 'gampang', 'banget', 'tidak', 'ribet']","['ipo', 'emas', 'kayaknya', 'untung', 'nih', 'pengalaman', 'beli', 'ajaib', 'gampang', 'banget', 'ribet']",ipo emas kayak untung nih alam beli ajaib gampang banget ribet
10/10/2025 5:22,Bagus Fanrese,2,masa running trade nya muter² teruss tolong perbaikannya,masa running trade nya muter teruss tolong perbaikannya,masa running trade ya muter terus tolong perbaikannya,"['masa', 'running', 'trade', 'ya', 'muter', 'terus', 'tolong', 'perbaikannya']","['running', 'trade', 'ya', 'muter', 'tolong', 'perbaikannya']",running trade ya muter tolong baik
10/10/2025 5:15,She Dyna,5,kalau ada info ipo gt psti sllu beli di AJAIB yg trdekat katanya ad ipo PANIbersama (PAMA) DI AJAIB Psti dpt jatah ipo. keren AJAIB👍,kalau ada info ipo gt psti sllu beli di ajaib yg trdekat katanya ad ipo panibersama pama di ajaib psti dpt jatah ipo keren ajaib,kalau ada info ipo begitu pasti selalu beli di ajaib yang trdekat katanya ada ipo panibersama pama di ajaib pasti dapat jatah ipo keren ajaib,"['kalau', 'ada', 'info', 'ipo', 'begitu', 'pasti', 'selalu', 'beli', 'di', 'ajaib', 'yang', 'trdekat', 'katanya', 'ada', 'ipo', 'panibersama', 'pama', 'di', 'ajaib', 'pasti', 'dapat', 'jatah', 'ipo', 'keren', 'ajaib']","['info', 'ipo', 'beli', 'ajaib', 'trdekat', 'ipo', 'panibersama', 'pama', 'ajaib', 'jatah', 'ipo', 'keren', 'ajaib']",info ipo beli ajaib trdekat ipo panibersama pama ajaib jatah ipo keren ajaib
10/10/2025 5:14,Abdul Rahman,5,"aplikasi ajaib sangat bagus buat kita pemula yg mau mulai berinvestasi,reksadana dan trading crypto di sini lengkap semua fitur nya dan semua saham lengkap dan kita di beri kemudahan du setiap fitur nya dan gampang sekali di aplikasi dan di mengerti",aplikasi ajaib sangat bagus buat kita pemula yg mau mulai berinvestasireksadana dan trading crypto di sini lengkap semua fitur nya dan semua saham lengkap dan kita di beri kemudahan du setiap fitur nya dan gampang sekali di aplikasi dan di mengerti,aplikasi ajaib sangat bagus buat kita pemula yang mau mulai berinvestasireksadana dan trading crypto di sini lengkap semua fitur ya dan semua saham lengkap dan kita di beri kemudahan du setiap fitur ya dan gampang sekali di aplikasi dan di mengerti,"['aplikasi', 'ajaib', 'sangat', 'bagus', 'buat', 'kita', 'pemula', 'yang', 'mau', 'mulai', 'berinvestasireksadana', 'dan', 'trading', 'crypto', 'di', 'sini', 'lengkap', 'semua', 'fitur', 'ya', 'dan', 'semua', 'saham', 'lengkap', 'dan', 'kita', 'di', 'beri', 'kemudahan', 'du', 'setiap', 'fitur', 'ya', 'dan', 'gampang', 'sekali', 'di', 'aplikasi', 'dan', 'di', 'mengerti']","['aplikasi', 'ajaib', 'bagus', 'pemula', 'berinvestasireksadana', 'trading', 'crypto', 'lengkap', 'fitur', 'ya', 'saham', 'lengkap', 'kemudahan', 'du', 'fitur', 'ya', 'gampang', 'aplikasi', 'mengerti']",aplikasi ajaib bagus mula berinvestasireksadana trading crypto lengkap fitur ya saham lengkap mudah du fitur ya gampang aplikasi erti
10/10/2025 4:44,G A M E,1,CS lemot parah,cs lemot parah,cs lemot parah,"['cs', 'lemot', 'parah']","['cs', 'lemot', 'parah']",cs lot parah
10/10/2025 4:38,arief mupa_,5,makasih ajaib,makasih ajaib,terima kasih ajaib,"['terima', 'kasih', 'ajaib']","['terima', 'kasih', 'ajaib']",terima kasih ajaib
10/10/2025 4:26,Aas Gunarto,5,"semoga semakin baik , banyak untung",semoga semakin baik  banyak untung,semoga semakin baik banyak untung,"['semoga', 'semakin', 'baik', 'banyak', 'untung']","['semoga', 'untung']",moga untung
10/10/2025 4:24,mar tita,5,ada promo cashback ssham emas.. order ipo emas di ajaib bisa dapat bonus RDN juga.. semoga aja beruntung 🥳,ada promo cashback ssham emas order ipo emas di ajaib bisa dapat bonus rdn juga semoga aja beruntung ,ada promo cashback ssham emas order ipo emas di ajaib bisa dapat bonus rdn juga semoga saja beruntung,"['ada', 'promo', 'cashback', 'ssham', 'emas', 'order', 'ipo', 'emas', 'di', 'ajaib', 'bisa', 'dapat', 'bonus', 'rdn', 'juga', 'semoga', 'saja', 'beruntung']","['promo', 'cashback', 'ssham', 'emas', 'order', 'ipo', 'emas', 'ajaib', 'bonus', 'rdn', 'semoga', 'beruntung']",promo cashback ssham emas order ipo emas ajaib bonus rdn moga untung
10/10/2025 4:21,FADHIL GANZ,5,"Ipo emas ini kayaknya gede bgt, prospek nya bagus jangka panjang karena ada jongklo. aku udh pesen di ajaib, semoga dapet",ipo emas ini kayaknya gede bgt prospek nya bagus jangka panjang karena ada jongklo aku udh pesen di ajaib semoga dapet,ipo emas ini kayaknya gede banget prospek ya bagus jangka panjang karena ada jongklo aku sudah pesan di ajaib semoga dapat,"['ipo', 'emas', 'ini', 'kayaknya', 'gede', 'banget', 'prospek', 'ya', 'bagus', 'jangka', 'panjang', 'karena', 'ada', 'jongklo', 'aku', 'sudah', 'pesan', 'di', 'ajaib', 'semoga', 'dapat']","['ipo', 'emas', 'kayaknya', 'gede', 'banget', 'prospek', 'ya', 'bagus', 'jangka', 'jongklo', 'pesan', 'ajaib', 'semoga']",ipo emas kayak gede banget prospek ya bagus jangka jongklo pesan ajaib moga
10/10/2025 4:19,Muhammad Ryan Azzmi,5,IPO EMAS nya gede banget Sangat bagua untuk jangka panjang dan Gas ajaib lagi ada promo lucky draw bisa dapat saham emas langsung saja install,ipo emas nya gede banget sangat bagua untuk jangka panjang dan gas ajaib lagi ada promo lucky draw bisa dapat saham emas langsung saja install,ipo emas ya gede banget sangat bagua untuk jangka panjang dan gas ajaib lagi ada promo lucky draw bisa dapat saham emas langsung saja install,"['ipo', 'emas', 'ya', 'gede', 'banget', 'sangat', 'bagua', 'untuk', 'jangka', 'panjang', 'dan', 'gas', 'ajaib', 'lagi', 'ada', 'promo', 'lucky', 'draw', 'bisa', 'dapat', 'saham', 'emas', 'langsung', 'saja', 'install']","['ipo', 'emas', 'ya', 'gede', 'banget', 'bagua', 'jangka', 'gas', 'ajaib', 'promo', 'lucky', 'draw', 'saham', 'emas', 'langsung', 'install']",ipo emas ya gede banget bagua jangka gas ajaib promo lucky draw saham emas langsung install
10/10/2025 4:18,It's Me,5,"IPO emas di ajaib bisa dapat bonus RDN.. ada promo dapat saham emas gratis juga.. mudah""an beruntung 🤩🤩🤩",ipo emas di ajaib bisa dapat bonus rdn ada promo dapat saham emas gratis juga mudahan beruntung ,ipo emas di ajaib bisa dapat bonus rdn ada promo dapat saham emas gratis juga mudahan beruntung,"['ipo', 'emas', 'di', 'ajaib', 'bisa', 'dapat', 'bonus', 'rdn', 'ada', 'promo', 'dapat', 'saham', 'emas', 'gratis', 'juga', 'mudahan', 'beruntung']","['ipo', 'emas', 'ajaib', 'bonus', 'rdn', 'promo', 'saham', 'emas', 'gratis', 'mudahan', 'beruntung']",ipo emas ajaib bonus rdn promo saham emas gratis mudah untung
10/10/2025 4:12,Bang Riff,5,mudah Dan Aman Terpercaya Untuk Pemula Yang Mau Main Saham,mudah dan aman terpercaya untuk pemula yang mau main saham,mudah dan aman terpercaya untuk pemula yang mau main saham,"['mudah', 'dan', 'aman', 'terpercaya', 'untuk', 'pemula', 'yang', 'mau', 'main', 'saham']","['mudah', 'aman', 'terpercaya', 'pemula', 'main', 'saham']",mudah aman percaya mula main saham
10/10/2025 4:09,Iresyah,5,Order ipo emas di ajaib di jamin bisa dapat reward dan undang teman di apk ajaib,order ipo emas di ajaib di jamin bisa dapat reward dan undang teman di apk ajaib,order ipo emas di ajaib di jamin bisa dapat reward dan undang teman di apk ajaib,"['order', 'ipo', 'emas', 'di', 'ajaib', 'di', 'jamin', 'bisa', 'dapat', 'reward', 'dan', 'undang', 'teman', 'di', 'apk', 'ajaib']","['order', 'ipo', 'emas', 'ajaib', 'jamin', 'reward', 'undang', 'teman', 'apk', 'ajaib']",order ipo emas ajaib jamin reward undang teman apk ajaib
10/10/2025 4:00,Rafanza Arlian,5,"Kalo ada info ipo emas selalu belinya di Ajaib,beli di Ajaib cepet dan jatahnya banyak. terus bisa dapet RDN juga aplikasinya juga menyenangkan karena mudah digunakan",kalo ada info ipo emas selalu belinya di ajaibbeli di ajaib cepet dan jatahnya banyak terus bisa dapet rdn juga aplikasinya juga menyenangkan karena mudah digunakan,kalau ada info ipo emas selalu belinya di ajaibbeli di ajaib cepat dan jatahnya banyak terus bisa dapat rdn juga aplikasinya juga menyenangkan karena mudah digunakan,"['kalau', 'ada', 'info', 'ipo', 'emas', 'selalu', 'belinya', 'di', 'ajaibbeli', 'di', 'ajaib', 'cepat', 'dan', 'jatahnya', 'banyak', 'terus', 'bisa', 'dapat', 'rdn', 'juga', 'aplikasinya', 'juga', 'menyenangkan', 'karena', 'mudah', 'digunakan']","['info', 'ipo', 'emas', 'belinya', 'ajaibbeli', 'ajaib', 'cepat', 'jatahnya', 'rdn', 'aplikasinya', 'menyenangkan', 'mudah']",info ipo emas beli ajaibbeli ajaib cepat jatah rdn aplikasi senang mudah
10/10/2025 3:56,Aubrielle Freeman,5,"Untuk info ipo gitu selalu beli di Ajaib, yg terdekat katanya ada ipo PANI bersama (PAMA). Daftar Ajaib aj dlu nnti bisa dpt cashback saham EMAS Rp100k lumayan banget -",untuk info ipo gitu selalu beli di ajaib yg terdekat katanya ada ipo pani bersama pama daftar ajaib aj dlu nnti bisa dpt cashback saham emas rpk lumayan banget ,untuk info ipo begitu selalu beli di ajaib yang terdekat katanya ada ipo pani bersama pama daftar ajaib saja dulu nanti bisa dapat cashback saham emas rpk lumayan banget,"['untuk', 'info', 'ipo', 'begitu', 'selalu', 'beli', 'di', 'ajaib', 'yang', 'terdekat', 'katanya', 'ada', 'ipo', 'pani', 'bersama', 'pama', 'daftar', 'ajaib', 'saja', 'dulu', 'nanti', 'bisa', 'dapat', 'cashback', 'saham', 'emas', 'rpk', 'lumayan', 'banget']","['info', 'ipo', 'beli', 'ajaib', 'terdekat', 'ipo', 'pani', 'pama', 'daftar', 'ajaib', 'cashback', 'saham', 'emas', 'rpk', 'lumayan', 'banget']",info ipo beli ajaib dekat ipo pan pama daftar ajaib cashback saham emas rpk lumayan banget
10/10/2025 3:56,Koko Priyatmoko,5,aplikasi mudah dipahami utk pemula,aplikasi mudah dipahami utk pemula,aplikasi mudah dipahami untuk pemula,"['aplikasi', 'mudah', 'dipahami', 'untuk', 'pemula']","['aplikasi', 'mudah', 'dipahami', 'pemula']",aplikasi mudah paham mula
10/10/2025 2:58,Yani,5,"September akan ada ipo PAMA, anak usaha MDKA, siap-siap belinya di Ajaib. jangan lupa di Ajaib juga bisa dapet saham EMAS gratis",september akan ada ipo pama anak usaha mdka siapsiap belinya di ajaib jangan lupa di ajaib juga bisa dapet saham emas gratis,september akan ada ipo pama anak usaha mdka siapsiap belinya di ajaib jangan lupa di ajaib juga bisa dapat saham emas gratis,"['september', 'akan', 'ada', 'ipo', 'pama', 'anak', 'usaha', 'mdka', 'siapsiap', 'belinya', 'di', 'ajaib', 'jangan', 'lupa', 'di', 'ajaib', 'juga', 'bisa', 'dapat', 'saham', 'emas', 'gratis']","['september', 'ipo', 'pama', 'anak', 'usaha', 'mdka', 'siapsiap', 'belinya', 'ajaib', 'lupa', 'ajaib', 'saham', 'emas', 'gratis']",september ipo pama anak usaha mdka siapsiap beli ajaib lupa ajaib saham emas gratis
10/9/2025 17:37,diego ginting,2,kok verifikasi data untuk registrasinya lama sekali ya?,kok verifikasi data untuk registrasinya lama sekali ya,kok verifikasi data untuk registrasinya lama sekali ya,"['kok', 'verifikasi', 'data', 'untuk', 'registrasinya', 'lama', 'sekali', 'ya']","['verifikasi', 'data', 'registrasinya', 'ya']",verifikasi data registrasi ya
10/9/2025 16:40,Dewa Ari,2,"ajaib makin payah, broker sumari heror terus, masak saat kode broker dibuka saat malam hari saya harus komplain dulu ke cs biar diperbaiki dulu, besoknya baru normal .",ajaib makin payah broker sumari heror terus masak saat kode broker dibuka saat malam hari saya harus komplain dulu ke cs biar diperbaiki dulu besoknya baru normal ,ajaib makin payah broker sumari heror terus masak saat kode broker dibuka saat malam hari saya harus komplain dulu ke cs biar diperbaiki dulu besoknya baru normal,"['ajaib', 'makin', 'payah', 'broker', 'sumari', 'heror', 'terus', 'masak', 'saat', 'kode', 'broker', 'dibuka', 'saat', 'malam', 'hari', 'saya', 'harus', 'komplain', 'dulu', 'ke', 'cs', 'biar', 'diperbaiki', 'dulu', 'besoknya', 'baru', 'normal']","['ajaib', 'payah', 'broker', 'sumari', 'heror', 'masak', 'kode', 'broker', 'dibuka', 'malam', 'komplain', 'cs', 'biar', 'diperbaiki', 'besoknya', 'normal']",ajaib payah broker sumari heror masak kode broker buka malam komplain cs biar baik besok normal
10/9/2025 16:07,Rendika Mahatmajaya,5,ini kenapa tiba² semua penarikan / penjualan aset dan withdrawal jadi lama banget ? apakah ada penjelasan dsni ? ini menyangkut keuangan banyak org lho..,ini kenapa tiba semua penarikan  penjualan aset dan withdrawal jadi lama banget  apakah ada penjelasan dsni  ini menyangkut keuangan banyak org lho,ini kenapa tiba semua penarikan penjualan aset dan withdrawal jadi lama banget apakah ada penjelasan disini ini menyangkut keuangan banyak orang lho,"['ini', 'kenapa', 'tiba', 'semua', 'penarikan', 'penjualan', 'aset', 'dan', 'withdrawal', 'jadi', 'lama', 'banget', 'apakah', 'ada', 'penjelasan', 'disini', 'ini', 'menyangkut', 'keuangan', 'banyak', 'orang', 'lho']","['penarikan', 'penjualan', 'aset', 'withdrawal', 'banget', 'penjelasan', 'keuangan', 'orang', 'lho']",tari jual aset withdrawal banget jelas uang orang lho
10/9/2025 15:03,Buntut,1,aplikasi jelekk masaakk saya udah deposit mau beli reksadana malahh proses udah lama berapaa hari ke layanan malah sloww respon aplikasi penipuan ini gakk usah download dk investasi disini mending dengerin gua dari pada nyesall saya mau lapor kan ke polisi alias pihak berwajib aplikasi ini biar ketangkep tu admin tololl,aplikasi jelekk masaakk saya udah deposit mau beli reksadana malahh proses udah lama berapaa hari ke layanan malah sloww respon aplikasi penipuan ini gakk usah download dk investasi disini mending dengerin gua dari pada nyesall saya mau lapor kan ke polisi alias pihak berwajib aplikasi ini biar ketangkep tu admin tololl,aplikasi jelekk masaakk saya sudah deposit mau beli reksadana malahh proses sudah lama berapaa hari ke layanan malah sloww respon aplikasi penipuan ini tidak usah download dk investasi disini mending mendengarkan gua dari pada nyesall saya mau lapor kan ke polisi alias pihak berwajib aplikasi ini biar ketangkep itu admin tololl,"['aplikasi', 'jelekk', 'masaakk', 'saya', 'sudah', 'deposit', 'mau', 'beli', 'reksadana', 'malahh', 'proses', 'sudah', 'lama', 'berapaa', 'hari', 'ke', 'layanan', 'malah', 'sloww', 'respon', 'aplikasi', 'penipuan', 'ini', 'tidak', 'usah', 'download', 'dk', 'investasi', 'disini', 'mending', 'mendengarkan', 'gua', 'dari', 'pada', 'nyesall', 'saya', 'mau', 'lapor', 'kan', 'ke', 'polisi', 'alias', 'pihak', 'berwajib', 'aplikasi', 'ini', 'biar', 'ketangkep', 'itu', 'admin', 'tololl']","['aplikasi', 'jelekk', 'masaakk', 'deposit', 'beli', 'reksadana', 'malahh', 'proses', 'berapaa', 'layanan', 'sloww', 'respon', 'aplikasi', 'penipuan', 'download', 'dk', 'investasi', 'mending', 'mendengarkan', 'gua', 'nyesall', 'lapor', 'polisi', 'alias', 'berwajib', 'aplikasi', 'biar', 'ketangkep', 'admin', 'tololl']",aplikasi jelekk masaakk deposit beli reksadana malahh proses berapaa layan sloww respon aplikasi tipu download dk investasi mending dengar gua nyesall lapor polisi alias wajib aplikasi biar ketangkep admin tololl
10/9/2025 14:37,Herri Prasetyo,5,ini apk keren,ini apk keren,ini apk keren,"['ini', 'apk', 'keren']","['apk', 'keren']",apk keren
10/9/2025 14:14,Bhowo Azzky,5,Kita bisa menghasilkan banyak uang dengan berinvestasi,kita bisa menghasilkan banyak uang dengan berinvestasi,kita bisa menghasilkan banyak uang dengan berinvestasi,"['kita', 'bisa', 'menghasilkan', 'banyak', 'uang', 'dengan', 'berinvestasi']","['menghasilkan', 'uang', 'berinvestasi']",hasil uang investasi
10/9/2025 13:54,Arsya Fahriza,1,penurunan performa ini ajaib skrng,penurunan performa ini ajaib skrng,penurunan performa ini ajaib sekarang,"['penurunan', 'performa', 'ini', 'ajaib', 'sekarang']","['penurunan', 'performa', 'ajaib']",turun performa ajaib
10/9/2025 11:25,Adzka Aldrick,1,"penarikan lama, layanan costumer nya juga responnya lambattttt, sangat kecewa 😮‍💨👎👎👎👎👎👎👎",penarikan lama layanan costumer nya juga responnya lambattttt sangat kecewa ,penarikan lama layanan costumer ya juga responnya lambattttt sangat kecewa,"['penarikan', 'lama', 'layanan', 'costumer', 'ya', 'juga', 'responnya', 'lambattttt', 'sangat', 'kecewa']","['penarikan', 'layanan', 'costumer', 'ya', 'responnya', 'lambattttt', 'kecewa']",tari layan costumer ya responnya lambattttt kecewa
10/9/2025 9:53,Malik Zura,5,aplikasi sangat bagus,aplikasi sangat bagus,aplikasi sangat bagus,"['aplikasi', 'sangat', 'bagus']","['aplikasi', 'bagus']",aplikasi bagus
